id_frame;id_object;x_coord;y_coord;width;height;obj_class;obj_proba(%)
134;5;697;220;92;35;car;62.0
134;6;626;221;73;37;car;60.0
135;0;536;230;29;69;person;65.0
135;1;449;233;32;70;person;65.0
135;2;206;466;117;196;person;55.0
135;3;626;247;234;149;car;65.0
135;4;698;220;90;35;car;63.0
135;5;625;221;76;37;car;60.0
136;0;448;230;35;74;person;68.0
136;1;540;231;28;67;person;65.0
136;2;626;247;234;148;car;65.0
136;3;700;220;88;34;car;65.0
136;4;626;220;75;37;car;62.0
137;0;450;224;38;80;person;68.0
137;1;542;230;29;67;person;63.0
137;2;702;220;86;34;car;66.0
137;3;628;247;232;148;car;64.0
137;4;626;220;75;37;car;63.0
138;0;444;227;38;78;person;66.0
138;1;543;233;28;63;person;63.0
138;2;700;219;87;34;car;66.0
138;3;627;247;233;148;car;64.0
138;4;626;220;75;37;car;63.0
139;0;447;232;33;71;person;66.0
139;1;542;235;28;60;person;63.0
139;2;163;451;132;176;person;56.0
139;3;701;219;86;34;car;66.0
139;4;626;220;75;37;car;63.0
139;5;627;247;233;148;car;62.0
140;0;448;232;34;71;person;67.0
140;1;541;234;28;62;person;63.0
140;2;706;219;77;33;car;67.0
140;3;627;220;74;37;car;64.0
140;4;627;248;233;147;car;64.0
141;0;448;231;34;73;person;68.0
141;1;542;233;28;63;person;63.0
141;2;708;219;74;32;car;67.0
141;3;627;220;74;36;car;65.0
141;4;628;248;232;147;car;63.0
142;0;448;231;34;73;person;68.0
142;1;542;233;28;63;person;63.0
142;2;708;219;74;32;car;67.0
142;3;628;220;73;36;car;65.0
142;4;628;249;232;146;car;63.0
143;0;447;231;34;73;person;67.0
143;1;542;233;28;63;person;63.0
143;2;707;219;75;33;car;67.0
143;3;627;220;74;36;car;65.0
143;4;627;248;232;147;car;64.0
143;5;779;223;41;30;car;55.0
144;0;447;231;34;73;person;68.0
144;1;542;233;28;63;person;63.0
144;2;159;445;133;184;person;61.0
144;3;708;219;72;33;car;68.0
144;4;627;220;74;37;car;66.0
144;5;627;248;232;146;car;64.0
144;6;779;223;40;30;car;56.0
145;0;447;231;34;73;person;67.0
145;1;542;233;28;63;person;63.0
145;2;161;447;131;182;person;58.0
145;3;707;219;72;34;car;68.0
145;4;627;220;74;36;car;66.0
145;5;627;248;233;147;car;65.0
145;6;780;224;39;29;car;56.0
146;0;447;231;34;73;person;67.0
146;1;542;233;28;63;person;63.0
146;2;156;448;132;183;person;57.0
146;3;705;219;75;34;car;68.0
146;4;627;247;233;148;car;66.0
146;5;627;220;75;37;car;66.0
147;0;447;231;35;73;person;67.0
147;1;542;234;28;62;person;64.0
147;2;161;448;124;181;person;57.0
147;3;703;219;78;35;car;67.0
147;4;626;219;77;38;car;65.0
147;5;627;247;232;148;car;64.0
148;0;448;231;34;73;person;66.0
148;1;542;234;28;61;person;64.0
148;2;563;232;24;57;person;56.0
148;3;703;220;76;33;car;67.0
148;4;625;246;235;149;car;67.0
148;5;627;220;75;37;car;64.0
148;6;775;224;43;30;car;55.0
149;0;447;231;35;73;person;66.0
149;1;541;233;29;61;person;63.0
149;2;704;220;73;33;car;67.0
149;3;626;246;233;149;car;67.0
149;4;628;220;73;37;car;65.0
149;5;775;225;45;29;car;56.0
150;0;446;230;35;74;person;66.0
150;1;541;232;29;62;person;63.0
150;2;627;246;230;149;car;67.0
150;3;706;220;70;33;car;66.0
150;4;629;220;72;37;car;65.0
150;5;773;224;46;30;car;57.0
151;0;446;230;35;74;person;66.0
151;1;541;232;29;62;person;63.0
151;2;709;220;64;33;car;66.0
151;3;630;220;71;36;car;64.0
151;4;627;246;230;149;car;64.0
151;5;773;225;45;29;car;58.0
152;0;446;230;35;74;person;66.0
152;1;541;232;29;62;person;62.0
152;2;154;443;91;167;person;58.0
152;3;710;220;61;33;car;67.0
152;4;630;220;71;36;car;66.0
152;5;628;247;228;148;car;63.0
152;6;775;225;42;30;car;59.0
153;0;446;230;35;74;person;66.0
153;1;541;232;29;62;person;62.0
153;2;151;443;86;168;person;57.0
153;3;711;220;58;32;car;67.0
153;4;631;220;69;36;car;67.0
153;5;629;247;227;147;car;62.0
153;6;776;224;42;31;car;59.0
154;0;446;230;35;74;person;66.0
154;1;542;232;28;62;person;62.0
154;2;631;220;69;36;car;68.0
154;3;712;220;57;32;car;68.0
154;4;629;247;227;147;car;61.0
154;5;775;224;42;30;car;60.0
155;0;446;231;35;73;person;66.0
155;1;541;232;29;62;person;62.0
155;2;712;220;57;32;car;68.0
155;3;631;220;69;36;car;68.0
155;4;629;248;227;145;car;63.0
155;5;772;224;44;30;car;60.0
156;0;447;230;34;74;person;66.0
156;1;541;232;29;62;person;62.0
156;2;713;221;56;31;car;68.0
156;3;632;221;69;35;car;67.0
156;4;629;248;227;145;car;62.0
156;5;771;224;44;29;car;62.0
157;0;447;231;34;73;person;66.0
157;1;541;232;28;62;person;62.0
157;2;713;221;56;31;car;67.0
157;3;631;221;70;35;car;67.0
157;4;629;248;226;145;car;61.0
157;5;771;224;44;29;car;61.0
158;0;446;231;35;73;person;66.0
158;1;541;232;28;62;person;62.0
158;2;127;434;100;170;person;56.0
158;3;711;220;59;33;car;67.0
158;4;631;220;71;36;car;67.0
158;5;629;248;226;146;car;61.0
158;6;770;224;46;30;car;60.0
159;0;447;231;34;73;person;66.0
159;1;120;431;110;174;person;63.0
159;2;541;232;28;62;person;61.0
159;3;708;220;64;33;car;66.0
159;4;630;220;72;36;car;65.0
159;5;629;248;226;145;car;61.0
159;6;772;224;46;31;car;58.0
160;0;447;232;34;72;person;66.0
160;1;120;431;105;176;person;65.0
160;2;541;232;29;62;person;62.0
160;3;630;220;71;36;car;65.0
160;4;708;220;65;33;car;64.0
160;5;629;247;226;146;car;61.0
160;6;774;224;45;32;car;55.0
161;0;447;231;34;73;person;66.0
161;1;120;433;100;171;person;61.0
161;2;541;232;28;62;person;61.0
161;3;630;220;71;36;car;64.0
161;4;708;221;64;32;car;64.0
161;5;629;248;226;145;car;60.0
162;0;446;232;35;72;person;65.0
162;1;120;431;101;177;person;63.0
162;2;541;232;29;62;person;61.0
162;3;631;221;71;36;car;63.0
162;4;709;221;63;32;car;63.0
162;5;629;247;226;147;car;60.0
163;0;118;432;101;173;person;65.0
163;1;446;231;35;73;person;65.0
163;2;541;232;28;62;person;60.0
163;3;710;221;63;32;car;63.0
163;4;631;221;71;36;car;62.0
163;5;629;247;226;147;car;58.0
163;6;771;225;49;30;car;55.0
164;0;446;231;35;73;person;65.0
164;1;541;232;28;62;person;60.0
164;2;121;432;92;173;person;60.0
164;3;710;221;61;33;car;63.0
164;4;631;221;71;36;car;63.0
164;5;629;247;226;147;car;59.0
164;6;771;225;49;31;car;56.0
165;0;446;231;35;73;person;65.0
165;1;113;433;100;171;person;63.0
165;2;541;233;29;61;person;61.0
165;3;709;222;62;32;car;62.0
165;4;631;221;71;36;car;62.0
165;5;629;247;225;147;car;59.0
166;0;446;231;35;73;person;65.0
166;1;542;233;28;61;person;62.0
166;2;111;433;98;170;person;61.0
166;3;709;221;63;33;car;62.0
166;4;631;221;70;36;car;61.0
166;5;629;247;225;147;car;59.0
167;0;446;231;35;73;person;65.0
167;1;542;233;28;61;person;62.0
167;2;111;433;98;170;person;61.0
167;3;709;221;63;33;car;62.0
167;4;631;221;71;36;car;61.0
167;5;629;247;225;147;car;59.0
168;0;446;231;35;73;person;65.0
168;1;108;432;101;171;person;63.0
168;2;542;233;28;61;person;61.0
168;3;708;222;65;32;car;62.0
168;4;631;221;71;36;car;61.0
168;5;629;247;225;147;car;59.0
169;0;103;426;99;181;person;69.0
169;1;447;231;34;73;person;65.0
169;2;542;233;28;61;person;62.0
169;3;709;222;63;32;car;61.0
169;4;631;221;70;36;car;60.0
169;5;629;247;226;147;car;59.0
170;0;447;232;34;72;person;65.0
170;1;542;233;28;62;person;62.0
170;2;110;424;88;184;person;60.0
170;3;629;247;226;147;car;62.0
170;4;708;222;66;32;car;59.0
170;5;631;221;69;36;car;59.0
171;0;102;424;94;182;person;65.0
171;1;447;232;34;72;person;65.0
171;2;542;233;28;62;person;62.0
171;3;629;247;226;147;car;61.0
171;4;710;222;62;32;car;60.0
171;5;631;221;69;36;car;59.0
172;0;99;421;95;184;person;69.0
172;1;447;232;34;72;person;66.0
172;2;542;233;28;62;person;63.0
172;3;710;222;63;32;car;62.0
172;4;629;248;226;145;car;61.0
172;5;631;221;70;36;car;60.0
173;0;447;232;34;72;person;65.0
173;1;542;234;28;61;person;63.0
173;2;95;418;98;188;person;62.0
173;3;709;221;62;33;car;63.0
173;4;629;248;226;145;car;62.0
173;5;631;221;71;36;car;62.0
174;0;448;233;33;71;person;65.0
174;1;542;234;28;61;person;63.0
174;2;90;417;105;190;person;59.0
174;3;711;222;59;31;car;63.0
174;4;629;248;226;145;car;63.0
174;5;631;221;70;35;car;62.0
175;0;448;233;33;71;person;65.0
175;1;88;415;103;192;person;64.0
175;2;542;235;28;60;person;64.0
175;3;710;222;60;32;car;63.0
175;4;630;249;225;144;car;62.0
175;5;631;221;70;36;car;62.0
176;0;448;233;33;71;person;65.0
176;1;542;235;28;60;person;64.0
176;2;86;419;103;188;person;63.0
176;3;629;249;227;144;car;63.0
176;4;631;221;71;36;car;62.0
176;5;710;222;59;32;car;62.0
177;0;449;233;32;71;person;65.0
177;1;541;235;28;60;person;64.0
177;2;86;417;102;191;person;59.0
177;3;629;248;227;146;car;62.0
177;4;631;222;72;35;car;61.0
177;5;710;222;59;32;car;61.0
178;0;449;233;33;71;person;66.0
178;1;542;236;28;60;person;65.0
178;2;83;418;98;190;person;58.0
178;3;561;233;23;56;person;56.0
178;4;628;248;228;146;car;63.0
178;5;631;221;72;36;car;61.0
178;6;711;222;58;32;car;61.0
179;0;449;233;33;71;person;66.0
179;1;542;236;28;60;person;65.0
179;2;83;419;96;186;person;59.0
179;3;559;233;24;56;person;56.0
179;4;628;249;229;145;car;63.0
179;5;631;222;70;36;car;62.0
179;6;711;222;57;32;car;61.0
180;0;449;233;33;71;person;66.0
180;1;542;236;28;59;person;65.0
180;2;559;233;23;56;person;57.0
180;3;629;250;227;144;car;63.0
180;4;631;222;69;35;car;62.0
180;5;711;222;57;32;car;62.0
181;0;543;236;28;60;person;66.0
181;1;449;233;33;71;person;66.0
181;2;73;419;104;184;person;64.0
181;3;559;233;24;56;person;57.0
181;4;629;250;227;144;car;63.0
181;5;631;222;70;36;car;62.0
181;6;711;223;56;31;car;62.0
182;0;544;236;29;60;person;67.0
182;1;449;233;33;71;person;66.0
182;2;558;234;25;55;person;57.0
182;3;630;250;226;144;car;63.0
182;4;711;223;57;31;car;62.0
182;5;632;222;70;36;car;62.0
183;0;543;236;30;60;person;67.0
183;1;449;233;33;71;person;66.0
183;2;559;234;25;55;person;56.0
183;3;75;419;99;185;person;56.0
183;4;712;223;55;31;car;63.0
183;5;630;250;226;144;car;62.0
183;6;632;222;71;35;car;62.0
184;0;544;236;28;59;person;67.0
184;1;449;232;33;72;person;66.0
184;2;559;233;24;55;person;57.0
184;3;632;222;71;36;car;63.0
184;4;712;222;55;32;car;63.0
184;5;630;251;226;143;car;62.0
185;0;544;235;28;59;person;67.0
185;1;448;232;34;72;person;66.0
185;2;558;233;24;55;person;57.0
185;3;632;222;72;35;car;63.0
185;4;711;222;56;32;car;62.0
185;5;630;251;226;143;car;62.0
186;0;544;234;30;60;person;67.0
186;1;448;232;34;72;person;66.0
186;2;559;233;25;54;person;57.0
186;3;631;222;72;35;car;63.0
186;4;712;222;55;31;car;63.0
186;5;630;250;226;144;car;61.0
187;0;544;234;29;60;person;68.0
187;1;448;232;34;72;person;67.0
187;2;559;233;25;54;person;57.0
187;3;631;222;73;35;car;63.0
187;4;712;222;55;32;car;62.0
187;5;630;250;226;144;car;60.0
188;0;544;233;29;61;person;67.0
188;1;448;232;34;72;person;66.0
188;2;559;233;25;54;person;57.0
188;3;631;222;73;35;car;63.0
188;4;712;222;56;32;car;63.0
188;5;630;250;225;145;car;59.0
189;0;448;232;34;72;person;66.0
189;1;544;233;29;61;person;66.0
189;2;56;408;106;186;person;57.0
189;3;560;233;25;54;person;56.0
189;4;630;221;76;37;car;63.0
189;5;711;222;57;33;car;62.0
189;6;630;250;225;144;car;58.0
190;0;449;232;33;72;person;66.0
190;1;543;233;29;61;person;66.0
190;2;58;404;100;190;person;59.0
190;3;560;233;24;54;person;56.0
190;4;630;221;75;37;car;63.0
190;5;710;222;58;33;car;62.0
190;6;630;250;225;145;car;58.0
191;0;449;232;33;72;person;67.0
191;1;543;233;29;62;person;66.0
191;2;58;402;90;189;person;57.0
191;3;560;233;25;55;person;56.0
191;4;631;221;73;37;car;63.0
191;5;710;222;59;33;car;63.0
191;6;630;250;225;144;car;59.0
192;0;449;232;33;72;person;67.0
192;1;543;233;29;62;person;66.0
192;2;58;402;90;189;person;57.0
192;3;561;233;24;55;person;56.0
192;4;631;221;73;37;car;64.0
192;5;710;221;59;34;car;63.0
192;6;630;250;225;145;car;59.0
193;0;449;232;33;72;person;67.0
193;1;542;233;30;62;person;66.0
193;2;55;400;94;192;person;63.0
193;3;560;233;25;55;person;56.0
193;4;630;222;75;36;car;63.0
193;5;709;222;60;33;car;62.0
193;6;631;250;224;145;car;59.0
194;0;449;232;34;72;person;67.0
194;1;542;233;30;62;person;66.0
194;2;57;398;84;193;person;61.0
194;3;559;232;25;56;person;56.0
194;4;710;222;59;33;car;64.0
194;5;631;222;72;36;car;64.0
194;6;630;251;226;144;car;61.0
195;0;448;233;35;71;person;68.0
195;1;542;232;29;63;person;66.0
195;2;56;398;85;193;person;65.0
195;3;559;232;25;56;person;56.0
195;4;709;222;60;33;car;64.0
195;5;631;222;72;36;car;63.0
195;6;630;250;225;145;car;61.0
195;7;770;223;46;32;car;55.0
196;0;448;234;35;70;person;68.0
196;1;542;233;29;62;person;66.0
196;2;53;397;84;192;person;61.0
196;3;559;232;25;56;person;56.0
196;4;423;244;24;52;person;55.0
196;5;711;221;57;34;car;65.0
196;6;631;221;72;36;car;64.0
196;7;630;250;226;145;car;60.0
196;8;770;223;44;32;car;56.0
197;0;448;233;35;71;person;69.0
197;1;542;233;29;62;person;66.0
197;2;53;396;78;193;person;63.0
197;3;559;232;25;56;person;57.0
197;4;631;221;71;36;car;64.0
197;5;712;221;55;33;car;64.0
197;6;630;250;226;145;car;61.0
197;7;769;223;45;31;car;57.0
198;0;449;235;33;69;person;68.0
198;1;542;233;29;62;person;66.0
198;2;50;398;80;189;person;64.0
198;3;559;232;25;56;person;57.0
198;4;714;222;53;31;car;64.0
198;5;632;222;70;35;car;64.0
198;6;630;250;226;145;car;61.0
198;7;769;223;44;31;car;56.0
199;0;450;235;32;68;person;68.0
199;1;542;233;28;62;person;67.0
199;2;49;399;82;188;person;60.0
199;3;559;231;24;58;person;58.0
199;4;425;243;24;53;person;56.0
199;5;713;221;55;33;car;65.0
199;6;633;221;72;36;car;64.0
199;7;630;250;226;144;car;63.0
199;8;769;223;44;31;car;57.0
200;0;450;236;32;66;person;67.0
200;1;542;233;28;62;person;67.0
200;2;47;397;87;191;person;62.0
200;3;559;231;24;58;person;58.0
200;4;425;242;24;55;person;55.0
200;5;713;221;55;32;car;64.0
200;6;633;221;72;35;car;64.0
200;7;630;250;227;145;car;63.0
200;8;769;223;44;31;car;57.0
201;0;450;236;32;66;person;67.0
201;1;542;233;29;62;person;67.0
201;2;47;397;83;188;person;64.0
201;3;559;231;24;58;person;58.0
201;4;425;243;24;54;person;55.0
201;5;713;221;54;31;car;65.0
201;6;633;221;70;35;car;65.0
201;7;630;249;227;145;car;62.0
201;8;769;223;44;31;car;58.0
202;0;542;234;29;61;person;67.0
202;1;450;236;32;66;person;67.0
202;2;559;231;24;58;person;58.0
202;3;49;397;80;186;person;57.0
202;4;713;221;55;31;car;65.0
202;5;633;221;70;35;car;64.0
202;6;630;249;227;145;car;62.0
202;7;769;223;45;31;car;58.0
203;0;542;234;28;61;person;67.0
203;1;450;236;32;66;person;67.0
203;2;560;231;23;57;person;58.0
203;3;51;395;79;188;person;56.0
203;4;425;245;24;52;person;55.0
203;5;713;221;55;31;car;65.0
203;6;633;221;69;35;car;65.0
203;7;630;249;227;145;car;62.0
203;8;769;223;45;31;car;58.0
204;0;450;235;32;67;person;67.0
204;1;542;234;29;62;person;67.0
204;2;48;394;76;187;person;60.0
204;3;559;231;24;58;person;58.0
204;4;713;221;56;31;car;65.0
204;5;633;221;70;35;car;65.0
204;6;630;249;227;145;car;62.0
204;7;767;224;47;29;car;59.0
205;0;450;236;32;66;person;68.0
205;1;542;234;29;62;person;67.0
205;2;559;231;24;58;person;58.0
205;3;425;244;25;53;person;55.0
205;4;45;393;70;187;person;55.0
205;5;714;222;54;30;car;65.0
205;6;634;221;68;35;car;65.0
205;7;630;248;228;146;car;63.0
205;8;767;224;47;29;car;59.0
206;0;450;236;32;66;person;68.0
206;1;542;234;29;62;person;67.0
206;2;559;231;24;58;person;58.0
206;3;425;243;25;54;person;56.0
206;4;45;393;69;184;person;56.0
206;5;714;221;55;31;car;65.0
206;6;634;221;68;35;car;64.0
206;7;630;248;228;146;car;62.0
206;8;766;224;47;29;car;58.0
207;0;449;236;33;67;person;68.0
207;1;542;234;29;62;person;68.0
207;2;560;231;24;58;person;58.0
207;3;425;243;25;54;person;55.0
207;4;714;221;55;31;car;65.0
207;5;634;222;67;34;car;63.0
207;6;630;248;228;146;car;62.0
207;7;765;224;48;29;car;58.0
208;0;450;236;32;67;person;68.0
208;1;542;234;28;62;person;67.0
208;2;560;231;24;58;person;57.0
208;3;425;242;24;55;person;55.0
208;4;714;221;54;31;car;64.0
208;5;630;247;228;147;car;63.0
208;6;634;222;67;34;car;62.0
208;7;765;224;48;29;car;57.0
209;0;450;236;32;67;person;68.0
209;1;542;235;28;61;person;67.0
209;2;560;231;24;58;person;58.0
209;3;714;222;54;30;car;65.0
209;4;630;247;228;147;car;63.0
209;5;634;221;68;35;car;63.0
209;6;764;224;49;29;car;58.0
210;0;450;236;32;67;person;68.0
210;1;542;234;29;62;person;67.0
210;2;560;232;24;57;person;58.0
210;3;715;222;52;30;car;65.0
210;4;634;221;68;35;car;64.0
210;5;630;247;227;147;car;63.0
210;6;763;223;49;31;car;58.0
211;0;450;236;32;67;person;68.0
211;1;542;234;29;62;person;67.0
211;2;560;232;24;57;person;57.0
211;3;44;390;62;184;person;56.0
211;4;424;243;25;54;person;55.0
211;5;716;222;51;30;car;65.0
211;6;634;221;68;35;car;64.0
211;7;630;247;227;147;car;62.0
211;8;764;223;48;30;car;58.0
212;0;450;236;32;67;person;68.0
212;1;542;234;29;62;person;67.0
212;2;560;232;24;57;person;57.0
212;3;40;392;62;182;person;56.0
212;4;716;222;51;30;car;65.0
212;5;634;221;68;35;car;64.0
212;6;630;248;227;146;car;62.0
212;7;763;223;49;30;car;59.0
213;0;450;236;32;67;person;68.0
213;1;542;234;29;62;person;67.0
213;2;560;232;24;57;person;57.0
213;3;425;243;24;54;person;55.0
213;4;716;222;50;30;car;64.0
213;5;634;221;68;35;car;64.0
213;6;630;248;227;146;car;62.0
213;7;764;223;48;30;car;58.0
214;0;450;235;33;68;person;68.0
214;1;542;234;29;62;person;67.0
214;2;560;232;24;57;person;57.0
214;3;38;392;59;182;person;56.0
214;4;424;243;26;55;person;55.0
214;5;715;222;51;30;car;64.0
214;6;634;221;67;35;car;64.0
214;7;630;248;227;146;car;62.0
214;8;764;223;47;30;car;58.0
215;0;450;236;32;67;person;68.0
215;1;542;234;29;62;person;67.0
215;2;560;232;23;57;person;58.0
215;3;424;243;25;54;person;55.0
215;4;715;222;51;30;car;64.0
215;5;630;248;227;146;car;64.0
215;6;634;222;67;34;car;63.0
215;7;763;223;49;30;car;57.0
216;0;450;236;32;67;person;68.0
216;1;542;234;28;62;person;67.0
216;2;560;232;24;57;person;58.0
216;3;424;243;25;54;person;55.0
216;4;715;222;50;30;car;64.0
216;5;630;248;227;146;car;63.0
216;6;634;222;67;34;car;63.0
216;7;763;224;49;29;car;56.0
217;0;450;236;32;67;person;68.0
217;1;542;234;28;62;person;67.0
217;2;560;232;24;57;person;58.0
217;3;424;243;25;54;person;55.0
217;4;715;222;50;30;car;64.0
217;5;630;248;227;146;car;63.0
217;6;634;222;67;34;car;63.0
217;7;763;224;49;29;car;56.0
218;0;450;236;32;67;person;68.0
218;1;542;234;28;62;person;67.0
218;2;559;232;24;57;person;58.0
218;3;424;244;25;53;person;55.0
218;4;630;247;227;147;car;64.0
218;5;716;223;49;29;car;64.0
218;6;634;222;67;34;car;63.0
218;7;762;224;50;29;car;56.0
219;0;450;236;32;67;person;68.0
219;1;542;234;28;62;person;67.0
219;2;559;232;24;57;person;58.0
219;3;630;247;227;147;car;65.0
219;4;715;223;51;29;car;64.0
219;5;634;222;68;34;car;64.0
219;6;762;224;51;29;car;57.0
220;0;451;236;32;67;person;68.0
220;1;540;234;29;60;person;65.0
220;2;560;232;23;56;person;56.0
220;3;630;249;229;146;car;68.0
220;4;634;222;66;34;car;64.0
220;5;717;224;49;27;car;63.0
220;6;761;224;52;29;car;56.0
221;0;451;237;32;66;person;68.0
221;1;541;235;28;59;person;66.0
221;2;559;232;24;56;person;57.0
221;3;630;249;229;146;car;68.0
221;4;633;222;68;34;car;64.0
221;5;717;224;49;28;car;64.0
221;6;762;224;51;29;car;57.0
222;0;451;237;32;66;person;68.0
222;1;540;235;29;59;person;66.0
222;2;558;232;24;56;person;58.0
222;3;629;248;230;147;car;68.0
222;4;634;222;67;34;car;63.0
222;5;716;224;50;28;car;63.0
222;6;761;224;52;29;car;56.0
223;0;451;237;32;65;person;68.0
223;1;540;236;29;57;person;66.0
223;2;558;232;24;56;person;58.0
223;3;628;248;230;147;car;67.0
223;4;716;224;50;28;car;63.0
223;5;634;222;67;34;car;63.0
223;6;762;224;51;28;car;56.0
224;0;450;237;33;66;person;68.0
224;1;540;236;29;58;person;66.0
224;2;559;232;23;57;person;57.0
224;3;629;248;229;147;car;67.0
224;4;633;222;69;34;car;63.0
224;5;716;224;50;28;car;63.0
224;6;762;225;52;28;car;56.0
225;0;450;237;33;66;person;68.0
225;1;540;235;29;59;person;66.0
225;2;558;232;24;57;person;57.0
225;3;629;248;229;147;car;68.0
225;4;633;222;69;33;car;63.0
225;5;715;224;51;28;car;63.0
225;6;761;225;54;28;car;56.0
226;0;450;237;32;66;person;68.0
226;1;540;235;29;59;person;66.0
226;2;557;232;24;57;person;57.0
226;3;629;248;230;147;car;67.0
226;4;632;222;70;33;car;63.0
226;5;715;224;52;28;car;63.0
226;6;761;225;54;28;car;56.0
227;0;450;237;32;66;person;68.0
227;1;540;235;29;59;person;66.0
227;2;557;232;24;57;person;57.0
227;3;629;248;230;147;car;68.0
227;4;632;222;69;33;car;63.0
227;5;715;224;51;28;car;62.0
227;6;762;225;53;28;car;56.0
228;0;450;237;32;66;person;68.0
228;1;540;235;29;59;person;66.0
228;2;557;232;24;57;person;57.0
228;3;629;248;230;147;car;67.0
228;4;632;222;69;33;car;63.0
228;5;715;224;51;28;car;62.0
228;6;762;225;53;28;car;55.0
229;0;450;237;32;66;person;68.0
229;1;540;235;30;59;person;66.0
229;2;558;232;24;56;person;58.0
229;3;628;248;231;147;car;68.0
229;4;632;222;70;34;car;62.0
229;5;715;224;52;28;car;62.0
230;0;450;237;32;66;person;69.0
230;1;540;234;30;60;person;66.0
230;2;558;232;24;56;person;58.0
230;3;628;248;231;147;car;68.0
230;4;632;222;70;34;car;62.0
230;5;715;224;52;28;car;62.0
230;6;762;225;53;28;car;55.0
231;0;450;237;32;66;person;69.0
231;1;540;235;29;59;person;66.0
231;2;559;232;24;56;person;57.0
231;3;629;248;229;147;car;66.0
231;4;715;224;52;28;car;62.0
231;5;632;222;70;34;car;62.0
231;6;761;224;54;29;car;55.0
232;0;450;237;32;66;person;69.0
232;1;540;235;30;59;person;66.0
232;2;559;232;24;56;person;57.0
232;3;629;248;229;147;car;66.0
232;4;715;224;52;28;car;61.0
232;5;633;222;69;34;car;61.0
233;0;450;236;32;67;person;69.0
233;1;540;235;30;59;person;66.0
233;2;559;232;24;56;person;57.0
233;3;629;248;229;147;car;67.0
233;4;632;222;70;34;car;62.0
233;5;715;224;53;29;car;61.0
234;0;450;236;32;67;person;69.0
234;1;541;235;29;59;person;66.0
234;2;559;232;24;56;person;57.0
234;3;629;248;229;147;car;67.0
234;4;633;222;69;34;car;62.0
234;5;715;224;53;29;car;62.0
234;6;762;224;53;29;car;55.0
235;0;450;236;32;67;person;68.0
235;1;541;235;29;59;person;67.0
235;2;559;232;25;56;person;58.0
235;3;629;248;229;147;car;66.0
235;4;633;222;69;34;car;62.0
235;5;715;224;53;28;car;61.0
235;6;761;224;54;29;car;55.0
236;0;450;236;32;67;person;69.0
236;1;541;235;29;59;person;67.0
236;2;559;232;24;56;person;58.0
236;3;629;248;229;147;car;66.0
236;4;632;222;70;34;car;61.0
236;5;714;224;54;29;car;61.0
237;0;449;236;33;67;person;68.0
237;1;542;235;29;59;person;66.0
237;2;559;233;25;55;person;57.0
237;3;630;249;228;146;car;66.0
237;4;631;222;70;34;car;61.0
237;5;714;224;57;30;car;60.0
238;0;449;236;33;68;person;67.0
238;1;542;235;29;60;person;66.0
238;2;559;233;24;56;person;57.0
238;3;630;249;228;146;car;66.0
238;4;631;222;70;35;car;60.0
238;5;713;224;59;30;car;60.0
239;0;449;236;33;68;person;68.0
239;1;542;236;29;58;person;66.0
239;2;559;233;25;56;person;57.0
239;3;630;249;228;146;car;66.0
239;4;631;222;71;35;car;61.0
239;5;713;224;59;30;car;61.0
240;0;449;236;33;68;person;67.0
240;1;542;236;29;59;person;66.0
240;2;557;233;25;56;person;57.0
240;3;630;249;229;146;car;67.0
240;4;632;222;69;34;car;63.0
240;5;715;224;53;29;car;62.0
240;6;761;224;54;29;car;56.0
241;0;449;236;33;68;person;67.0
241;1;542;236;29;58;person;66.0
241;2;557;233;25;56;person;56.0
241;3;630;249;228;146;car;66.0
241;4;631;222;70;35;car;62.0
241;5;713;224;59;30;car;61.0
242;0;449;236;33;67;person;66.0
242;1;542;236;29;59;person;66.0
242;2;556;233;26;56;person;56.0
242;3;630;249;228;146;car;66.0
242;4;631;222;72;35;car;62.0
242;5;712;224;60;30;car;61.0
243;0;449;236;33;67;person;67.0
243;1;542;236;29;59;person;66.0
243;2;556;233;25;56;person;56.0
243;3;630;249;228;146;car;66.0
243;4;631;222;71;35;car;61.0
243;5;711;224;63;31;car;61.0
244;0;450;236;32;67;person;67.0
244;1;542;236;29;59;person;66.0
244;2;556;233;25;56;person;56.0
244;3;630;249;228;146;car;66.0
244;4;711;224;64;31;car;61.0
244;5;631;222;71;35;car;61.0
245;0;449;236;33;67;person;66.0
245;1;542;237;29;57;person;66.0
245;2;557;233;25;56;person;56.0
245;3;630;249;228;146;car;65.0
245;4;631;222;71;35;car;61.0
245;5;710;223;66;32;car;61.0
246;0;449;236;33;67;person;66.0
246;1;542;236;29;58;person;66.0
246;2;556;233;25;56;person;56.0
246;3;630;249;228;146;car;66.0
246;4;631;222;72;35;car;62.0
246;5;709;224;68;31;car;62.0
247;0;450;236;32;67;person;67.0
247;1;542;237;29;57;person;66.0
247;2;557;234;24;55;person;57.0
247;3;630;249;228;147;car;66.0
247;4;712;224;63;31;car;62.0
247;5;631;222;71;35;car;62.0
248;0;450;236;32;67;person;67.0
248;1;543;236;28;58;person;67.0
248;2;557;233;24;55;person;58.0
248;3;630;249;228;147;car;66.0
248;4;714;225;56;29;car;63.0
248;5;632;222;71;35;car;63.0
248;6;760;225;56;28;car;57.0
249;0;450;235;32;68;person;67.0
249;1;542;236;29;58;person;66.0
249;2;557;233;24;56;person;57.0
249;3;630;250;227;145;car;67.0
